"Tag Summary Report"
"12/01/2024 00:00 - 01/01/2025 00:00"

Incident,"Ad Tag ID",Hash,"Tag Name","Scan Type","Hit Type","Scan Date","Scan ID",Example,csid,"Report Period Hit Count","Tag Status","Start Date","End Date",Pause,Priority,"Publisher Name","Publisher ID","Website ID","Website Name","Provider ID","Provider Name","Provider Account ID","Provider Account",Country,Referrer,"Comment Type","Comment Text","Threat Behavior","Expected Behavior","Malware Condition",City,"Named Threat","Resolution Reason"
TMT-20241129-QSU,8514202412041500,669bfc7107acda8f6ac3f7f8ac1498f6,126671@|@afizdigital_129305|12217_12584_acer,Tag,Malicious,"2024-12-04 15:13 +0000",123936659946,https://www.themediatrust.com?scsh=123936659946,3U8N51hk2YXj,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,126671,"Afiz Video Web 3RD April 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241129-QSU,8563202412041600,ff2e236b37a0ccb6e7fe08a76a8ecdf6,126671@|@afizdigital_129305|cr3122.fa2117e9,Tag,Malicious,"2024-12-04 15:12 +0000",123936641506,https://www.themediatrust.com?scsh=123936641506,3U8N4o5a2Lg3,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,126671,"Afiz Video Web 3RD April 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241129-QSU,854202412041500,293d1d5baec8a9ccf78f79bbd6318d64,130030@|@12239_11360_10134_acer,Tag,Malicious,"2024-12-04 15:11 +0000",123936641356,https://www.themediatrust.com?scsh=123936641356,3U8N4eqo226u,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,130030,"Cloven Video Web Nov 14th",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241129-QSU,851202412041500,3e31d9bfd09500a0b7a66d2fa87c9c2c,129123@|@12584_acer,Tag,Malicious,"2024-12-04 15:12 +0000",123936641287,https://www.themediatrust.com?scsh=123936641287,3U8N4pyy1NPk,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129123,"Kodio Video Web 24TH October 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240201-AYW,8511202412041500,b73ea9f8fd8fe127ce4306b06a70cb61,129955@|@12584_drmtlgy,Tag,Malicious,"2024-12-04 15:10 +0000",123936622454,https://www.themediatrust.com?scsh=123936622454,3U8N4Heo2Gu5,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129955,"Adsview Video Web 14TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240828-GLZ,8524202412041500,2c850135dc57515fc315327577033afe,130442@|@12584_drmtlgy,Tag,Malicious,"2024-12-04 15:10 +0000",123936621763,https://www.themediatrust.com?scsh=123936621763,3U8N4F7e1mwT,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,130442,"Ezmob Video Web 29th November",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241203-KMC,8534202412041500,3a7e173de73a25bb2512e041aeb38780,130442@|@9422_1161_citymattress,Tag,Malicious,"2024-12-04 15:09 +0000",123936599390,https://www.themediatrust.com?scsh=123936599390,3U8N43Wp2deZ,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,130442,"Ezmob Video Web 29th November",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241129-EUV,8527202412041500,8305f9a3f80fdf746099fbca43ff27c5,129619@|@cr2909.58596b54,Tag,Malicious,"2024-12-04 15:09 +0000",123936598768,https://www.themediatrust.com?scsh=123936598768,3U8N3yQT2gko,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129619,"House of Pub US Banner IA 7TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241129-QSU,8512202412041500,dcffae550ec32fabcab35ee6a572bb0d,129955@|@12530_12214_12584_acer,Tag,Malicious,"2024-12-04 15:08 +0000",123936583361,https://www.themediatrust.com?scsh=123936583361,3U8N3k6z28oS,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129955,"Adsview Video Web 14TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240913-MBV,852202412041500,47c7c3a5e70d1a4872445e6f17e0b082,130030@|@11802_1371_7462_acer,Tag,Malicious,"2024-12-04 15:08 +0000",123936559813,https://www.themediatrust.com?scsh=123936559813,3U8N3Tfd1WeV,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,130030,"Cloven Video Web Nov 14th",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241129-QSU,852202412041500,47c7c3a5e70d1a4872445e6f17e0b082,130030@|@11802_1371_7462_acer,Tag,Malicious,"2024-12-04 15:08 +0000",123936559810,https://www.themediatrust.com?scsh=123936559810,3U8N3Tfd185u,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,130030,"Cloven Video Web Nov 14th",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241129-QSU,8519202412041400,fbc5fac6e3c8d26dbc2927027346ddc2,130442@|@10134_acer,Tag,Malicious,"2024-12-04 14:15 +0000",123935544555,https://www.themediatrust.com?scsh=123935544555,3U8M5khC1CA6,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,130442,"Ezmob Video Web 29th November",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240828-GLZ,858202412041400,b4e6a838400b7a09855665865c682585,126452@|@7462_drmtlgy,Tag,Malicious,"2024-12-04 14:14 +0000",123935544210,https://www.themediatrust.com?scsh=123935544210,3U8M5Qu21ckk,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,126452,"Admozart ADK Video Web 1ST August 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240828-GLZ,8518202412041400,df855260909f23e0fd7bef70dfc5c7e1,129894@|@7462_drmtlgy,Tag,Malicious,"2024-12-04 14:14 +0000",123935525492,https://www.themediatrust.com?scsh=123935525492,3U8M5WjF2fF5,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129894,"Adapace Video web  Nov 13th",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240913-MBV,8513202412041400,da7d4b9a2134a61ee8dc4bbbeea00bff,129894@|@9422_1161_drmtlgy,Tag,Malicious,"2024-12-04 14:14 +0000",123935524932,https://www.themediatrust.com?scsh=123935524932,3U8M5Ngv1BLz,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129894,"Adapace Video web  Nov 13th",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241129-EUV,8515202412041400,4eb1d0feab05515f2501dc0aa37df5bc,129956@|@04008e63394273e37ffb6de15cf12e19,Tag,Malicious,"2024-12-04 14:14 +0000",123935524898,https://www.themediatrust.com?scsh=123935524898,3U8M5Ndi2Yoo,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129956,"Adsview Banner IA 14TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240913-MBV,856202412041400,e729e47e8334d6e74c55b2f4d778559d,129894@|@7091_drmtlgy,Tag,Malicious,"2024-12-04 14:10 +0000",123935452895,https://www.themediatrust.com?scsh=123935452895,3U8M4F4L1UXc,2,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129894,"Adapace Video web  Nov 13th",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240509-QSC,855202412041400,ab4381ab37576e79863bc2b5c341b41e,129955@|@9967_10134_drmtlgy,Tag,Malicious,"2024-12-04 14:08 +0000",123935420707,https://www.themediatrust.com?scsh=123935420707,3U8M3hnH1Kit,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129955,"Adsview Video Web 14TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
