Incident,Ad Tag ID,Hash,Tag Name,Scan Type,Hit Type,Scan Date,Scan ID,Example,csid,Tag Status,Start Date,End Date,Pause,Priority,Publisher Name,Publisher ID,Website ID,Website Name,Provider ID,Provider Name,Provider Account ID,Provider Account,Country,Referrer,Public Deck,Comment Type,Comment Text,Threat Behavior,Expected Behavior,Malware Condition,Resolution Reason
TMT-20241128-DFZ,1734826154737910969,5955a29369f62d3202220dd75ae31144,TMT|banner$$20241222$$xiaomi_dsp$$unityads$$30717$$_RTB,Tag,Scam/Fraud,2024-12-22 01:54 +0000,1.24443E+11,https://www.themediatrust.com?scsh=124442684848,3UFaHgTs1JGn,Expired,22/12/2024,22/12/2024,f,3,unityads,,,,,,,xiaomi_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=68762c07f8db31e17021724c9d459969,Ad Fraud,"The creative delivery method for this creative will piggyback extra content. This extra content gets delivered when the creative is delivered and is acting in a fraudulent manner that includes, but is not limited to, cookie stuffing and impression fraud.
Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Impression Fraud,Ad Fraud,
TMT-20240930-JMO,1734826077302651756,e356122aa2ee59d980355e73f1aba51b,TMT|banner$$20241222$$adwmg_dsp$$mvungle$$adwmg_tech_122632|11570414$$_RTB,Landing Page,Scam/Fraud,2024-12-22 01:41 +0000,1.24442E+11,https://www.themediatrust.com?scsh=124442417343,3UFaDdLt16KF,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,adwmg_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=ca2c21e94cc5cbdbc407b5c571e97e49,Scam,This content is a phishing/credential theft scam enticing users to enter personal information that is then leveraged in the future to harm the consumer or the corporate entity the consumer works for.,Scams,Phishing,Scam,
TMT-20241117-WJB,1734831089411608791,b55f9a4811c5e2e7b773f65f9718f69e,TMT|banner$$20241222$$startio_dsp$$mvungle$$-8334140029566509831$$_RTB,Landing Page,Scam/Fraud,2024-12-22 01:37 +0000,1.24442E+11,https://www.themediatrust.com?scsh=124442330052,3UFaCTmw2M2y,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,startio_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=3fcfd468a3ea44dd789435c58fc7e3fb,Scam,This content is a phishing/credential theft scam enticing users to enter personal information that is then leveraged in the future to harm the consumer or the corporate entity the consumer works for.,Scams,Phishing,Scam,
TMT-20241128-OUN,1734826037363404617,03eca7cc498c2b6be53a30e6a584629b,TMT|banner$$20241222$$xiaomi_dsp$$unityads$$30716$$_RTB,Tag,Out Of Browser Redirect,2024-12-22 01:30 +0000,1.24442E+11,https://www.themediatrust.com?scsh=124442209347,3UFaAP1m1V1G,Expired,22/12/2024,22/12/2024,f,3,unityads,,,,,,,xiaomi_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=d5199f3fbd2c540610e2487015fd7df9,App Store Redirect Android,"This content has been seen to trigger click fraud activity in ad delivery as well as auto redirect users to the Google Play store without any user initiation. This content triggers a click action when the user has not yet clicked on any items causing the fraud to take place. The user is taken out of their current browser (or app) and forced into the Google Play store. Although not necessarily malicious, this behavior is unwanted and because of this, TMT is alerting on its presence.Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Out-of-browser Redirect,App Store Redirect Android,
TMT-20240901-JES,1734829843366449005,5a1b526b4779caa599bcf519d5db4afa,TMT|video$$20241222$$xiaomi_dsp$$vungle$$1818976597435441$$_RTB,Landing Page,Malicious,2024-12-22 01:16 +0000,1.24442E+11,https://www.themediatrust.com?scsh=124441893553,3UFa698829jV,Expired,22/12/2024,22/12/2024,f,3,vungle,,,,,,,xiaomi_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=03925c729e334f36091020910a398a13,PUP,"PUP: This content is flagged for delivering potential adware. These programs negatively impact user experience and install add-on programs that may contain malicious software. Examples include invasive toolbars, ads that obstruct and interfere with web browsing, cause pop-up and pop-under ads, overriding search engines and home pages, and altering search engine results.",Backdoor,Software Install Prompt,PUP,
TMT-20241213-PIQ,1734825933035875458,27914c784d92c6b925e0273d32206b31,TMT|banner$$20241222$$xiaomi_dsp$$unityads$$40767$$_RTB,Tag,Scam/Fraud,2024-12-22 01:10 +0000,1.24442E+11,https://www.themediatrust.com?scsh=124441770449,3UFa4AKg1Doa,Expired,22/12/2024,22/12/2024,f,3,unityads,,,,,,,xiaomi_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=abee7a6fafd3ccc5f5bdd1f906d591b1,Ad Fraud,"The creative delivery method for this creative will piggyback extra content. This extra content gets delivered when the creative is delivered and is acting in a fraudulent manner that includes, but is not limited to, cookie stuffing and impression fraud.
Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Impression Fraud,Ad Fraud,
TMT-20240625-TAM,1734825903606090940,f6b0d1b68a19c7ca11abf71df4f6f90c,TMT|banner$$20241222$$startio_dsp$$mvungle$$449858$$_RTB,Landing Page,Malicious - Indirect Evidence,2024-12-22 01:07 +0000,1.24442E+11,https://www.themediatrust.com?scsh=124441711099,3UFa3H511fmq,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,startio_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=488592af9ec7a78f8547058ae4fbf261,DNE Domain,"Domain Does Not Exist: The flagged domain is not generating any content and is no longer connecting and executing during scanning. The Media Trust is not able to confirm the legitimacy of this domain. These types of domains often cause malicious redirects as they frequently expire and are associated with malicious content; bad actors take advantage of a domains one-time legitimacy and repurchase them to execute malicious campaigns.
To remediate this, please ensure this domain is removed from the delivery process and is no longer being called to and delivered. ",Generic Malware/Suspicious,Suspicious (Multiple indicators match known overt incidents but no overt actions detected.),DNE Domain,
TMT-20241128-OUN,1734828992866774750,fc1545044c8a7a4f0406986e1627739f,TMT|banner$$20241222$$xiaomi_dsp$$unityads$$40290$$_RTB,Tag,Out Of Browser Redirect,2024-12-22 01:01 +0000,1.24442E+11,https://www.themediatrust.com?scsh=124441609440,3UFa1afc2Vcg,Expired,22/12/2024,22/12/2024,f,3,unityads,,,,,,,xiaomi_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=f7475fc85534fd28546373489bcbf733,App Store Redirect Android,"This content has been seen to trigger click fraud activity in ad delivery as well as auto redirect users to the Google Play store without any user initiation. This content triggers a click action when the user has not yet clicked on any items causing the fraud to take place. The user is taken out of their current browser (or app) and forced into the Google Play store. Although not necessarily malicious, this behavior is unwanted and because of this, TMT is alerting on its presence.Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Out-of-browser Redirect,App Store Redirect Android,
TMT-20241222-EGS,1734825861544610731,064b6889c2b98c5320f6b113028b5e88,TMT|banner$$20241222$$startio_dsp$$mvungle$$6250_66552_555162843$$_RTB,Landing Page,Malicious,2024-12-22 01:01 +0000,1.24442E+11,https://www.themediatrust.com?scsh=124441586745,3UFa1Kug1VFT,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,startio_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=70a0c57b5e4269908a797641582c2abd,MudOrange-3PC,"MudOrange-3PC: This malicious campaign compromises vulnerable websites by injecting malicious code into their HTML source code. The injected code dictates the type of content delivered to the unsuspecting user. Given the behavior and delivery methods employed by this malware, there can be a large number of malicious requests made, all leading to the same content. This threat injects a malicious iframe into the compromised site, whose content results in an automatic redirect or a bogus creative that delivers a popup on the compromised site itself.  The final landing page or popup can take the form of any malicious content but will typically be fake software updates. This leads to the installation of malware on the user",Backdoor,Compromised Content,MudOrange-3PC,
TMT-20241005-LOC,1734828881248158610,973ee5fa52c57201bbb6d874d8ccd6dd,TMT|banner$$20241222$$startio_dsp$$mvungle$$11571380$$_RTB,Landing Page,Scam/Fraud,2024-12-22 01:00 +0000,1.24442E+11,https://www.themediatrust.com?scsh=124441569883,3UFa16eC2S4A,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,startio_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=c15fd8dad7304b84f7aa8f5c718ae17b,Scam,This content is a phishing/credential theft scam enticing users to enter personal information that is then leveraged in the future to harm the consumer or the corporate entity the consumer works for.,Scams,Phishing,Scam,
TMT-20241220-PER,1734825843561004440,e463c5c55b8bdf8ff4350f6d38303373,TMT|banner$$20241222$$sape_dsp$$vungle$$3h_8da70745af8a69a9925e189bb06f0906_2$$_RTB,Tag,Scam/Fraud,2024-12-22 00:56 +0000,1.24441E+11,https://www.themediatrust.com?scsh=124441486035,3UFZJPjH2158,Expired,22/12/2024,22/12/2024,f,50,vungle,,,,,,,sape_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=f6341e423893893f60da686c5d560424,Ad Fraud,"The creative delivery method for this creative will piggyback extra content. This extra content gets delivered when the creative is delivered and is acting in a fraudulent manner that includes, but is not limited to, cookie stuffing and impression fraud.
Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Impression Fraud,Ad Fraud,
TMT-20240930-JMO,1734828161654317736,c9995b54c0060dfc771183dc54a495ae,TMT|banner$$20241222$$adwmg_dsp$$mvungle$$adwmg_tech_119292|11570401$$_RTB,Landing Page,Scam/Fraud,2024-12-22 00:50 +0000,1.24441E+11,https://www.themediatrust.com?scsh=124441341282,3UFZGVnW1Qan,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,adwmg_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=196b75f0549a471eb9d107e4fe8f0471,Scam,This content is a phishing/credential theft scam enticing users to enter personal information that is then leveraged in the future to harm the consumer or the corporate entity the consumer works for.,Scams,Phishing,Scam,
TMT-20241129-OIY,1734825783190202851,3a310ec7b7ac90d202b955c9fd6c6e22,TMT|banner$$20241222$$xiaomi_dsp$$unityads$$30719$$_RTB,Tag,Scam/Fraud,2024-12-22 00:47 +0000,1.24441E+11,https://www.themediatrust.com?scsh=124441318741,3UFZFjqG1ANF,Expired,22/12/2024,22/12/2024,f,3,unityads,,,,,,,xiaomi_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=ba5090f23b7ec94fd2a4707ff662c795,Ad Fraud,"The creative delivery method for this creative will piggyback extra content. This extra content gets delivered when the creative is delivered and is acting in a fraudulent manner that includes, but is not limited to, cookie stuffing and impression fraud.
Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Impression Fraud,Ad Fraud,
TMT-20241218-VRL,1734827853488016664,668ece29ef1849f3610508254af9fa09,TMT|banner$$20241222$$pubnative$$applovinalx$$393_500061_669750$$_RTB,Landing Page,Scam/Fraud,2024-12-22 00:44 +0000,1.24441E+11,https://www.themediatrust.com?scsh=124441234451,3UFZEd2123da,Expired,22/12/2024,22/12/2024,f,1,applovinalx,,,,,,,pubnative,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=72a8ff2b7b6b62734f7b1cabff6852bc,Scam,This content is a phishing/credential theft scam enticing users to enter personal information that is then leveraged in the future to harm the consumer or the corporate entity the consumer works for.,Scams,Phishing,Scam,
TMT-20241128-OUN,1734827736415446092,2d2653932f22153459928153f18f73aa,TMT|banner$$20241222$$xiaomi_dsp$$unityads$$35107$$_RTB,Tag,Out Of Browser Redirect,2024-12-22 00:42 +0000,1.24441E+11,https://www.themediatrust.com?scsh=124441197292,3UFZDvuy1G1f,Expired,22/12/2024,22/12/2024,f,3,unityads,,,,,,,xiaomi_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=c78d827b136553e45743d64a3306fbe9,App Store Redirect Android,"This content has been seen to trigger click fraud activity in ad delivery as well as auto redirect users to the Google Play store without any user initiation. This content triggers a click action when the user has not yet clicked on any items causing the fraud to take place. The user is taken out of their current browser (or app) and forced into the Google Play store. Although not necessarily malicious, this behavior is unwanted and because of this, TMT is alerting on its presence.Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Out-of-browser Redirect,App Store Redirect Android,
TMT-20240822-OZX,1734827079643702737,e43f9ae2ccf6d4de715bd9cfebc88bd1,TMT|banner$$20241222$$smartad_dsp$$prebid$$9110068$$_RTB,Landing Page,Malicious,2024-12-22 00:31 +0000,1.24441E+11,https://www.themediatrust.com?scsh=124440979512,3UFZAqD21ivB,Expired,22/12/2024,22/12/2024,f,99,prebid,,,,,,,smartad_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=60781094336c521ddaa87d3f52f757a1,Compromised Domain,"Compromised Domain: This website has been compromised by a 3rd party to inject malicious code upon page visits.  The website itself is injecting extra code to force consumers to malicious destinations.
To remediate this issue please ensure all libraries and files on page are up to date and are only delivering the desired content.  Website owners should ensure the login credentials for the site are updated to ensure no outside party has stolen the login credentials to make changes to the websites code/content.  If utilizing a WordPress site ensure it has been patched and is up to date with current file versions.",Backdoor,Compromised Content,Compromised Domain,
TMT-20240306-PTG,1734825634230329051,fbd9d038bf011b5dc98c6e6fdbfd419b,TMT|banner$$20241222$$bidswitch_dsp$$mvungle$$340_3280538$$_RTB,Tag,Out Of Browser Redirect,2024-12-22 00:12 +0000,1.24441E+11,https://www.themediatrust.com?scsh=124440586956,3UFZ4hUp2ijw,Expired,22/12/2024,22/12/2024,f,9,mvungle,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=d2699e5417ce8b63e89db6d4d1f67f4a,App Store Redirect iOS,"This content has been seen to trigger click fraud activity in ad delivery as well as auto redirect users to the iTunes store without any user initiation. This content triggers a click action when the user has not yet clicked on any items causing the fraud to take place. The user is taken out of their current browser (or app) and forced into iTunes. Although not necessarily malicious, this behavior is unwanted and because of this, TMT is alerting on its presence.Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Out-of-browser Redirect,App Store Redirect iOS,
TMT-20240930-JMO,1734825625254073889,899dd884fdacdc468b698aae9d21c16e,TMT|banner$$20241222$$adwmg_dsp$$mvungle$$adwmg_tech_129376|11570414$$_RTB,Landing Page,Scam/Fraud,2024-12-22 00:10 +0000,1.24441E+11,https://www.themediatrust.com?scsh=124440552526,3UFZ4Ek21ADJ,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,adwmg_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=f0945ecc77cc1e92531c31c3dc57b1bc,Scam,This content is a phishing/credential theft scam enticing users to enter personal information that is then leveraged in the future to harm the consumer or the corporate entity the consumer works for.,Scams,Phishing,Scam,
